Time,IDX0GBPEURCR,IDX0USDEURCR,IDX0BRLEURCR,IDX0IDREURCR,IDX0CNYUSDCR,JPMEMUGBI,JPMUS3T5,JPMUS5T7,JPMUS7T10,JPEIGLBL,ER01,ER02,HE00,H0A0,EU0009658152,FTPTT100,GDUEEGF,MSCI0GDLETCF,SPTR,NASDAQ100,IDX00GOLDBUL,IDX000WTIOIL,IDX00DJUBSCM,JPMCASH3M
8/8/2014,-0.001215282558,0.001592163168,-0.007868697515,0.005489788729,0.003947995872,0.002382125401,0.002091275776,0.004178174222,0.006679960198,-0.005278437582,-0.0001376645214,-0.000178606222,-0.007884093973,0.00431974406,-0.02119911333,-0.01464812311,-0.01336548643,-0.003212097698,0.004017833628,0.002170803187,0.01251056254,-0.003269309358,0.001913619589,0.00006708869955
8/15/2014,-0.004024818127,0.0007013083297,0.01311308462,0.01079231952,0.001777948397,0.008337859047,0.002631195165,0.004142189061,0.00661001792,0.01188054597,0.001096550537,0.003178946685,0.008542180355,0.01057353864,0.008877186045,0.02180261051,0.02855573333,0.02664856302,0.01281987311,0.0255701254,-0.00366054654,-0.002152521525,-0.0127155582,0.00007897217009
8/22/2014,0.004675782805,0.01196171983,0.005971815558,0.01313940548,-0.0006210963284,0.001150702991,-0.003927845233,-0.005449775239,-0.00508266177,0.0004370120033,0.0008497553883,0.001428623463,0.005355142451,0.003800807927,0.0214195746,0.01438680706,0.008221319221,0.001684021196,0.01754700573,0.01636133418,-0.01990584894,-0.01335387776,-0.002317976408,0.00006283560885
8/29/2014,0.01004333874,0.008412626525,0.02917382974,0.008636826704,0.001602855732,0.006723358397,0.00211549426,0.003512174922,0.004854981892,0.005125367658,0.001001172943,0.002384377879,0.003263729686,0.001666393563,0.02397912553,0.006869744754,0.004988419162,-0.01248129566,0.007977860303,0.007354755485,0.005624263761,-0.0009370119729,0.00919139192,0.0001084877843
9/5/2014,-0.002560171556,0.01395094821,0.01274147127,0.01020516171,0.0004826016039,0.001421139971,-0.001577438131,-0.004044954876,-0.007589187489,-0.003375344053,0.001161964062,0.002431118314,-0.0001725988128,-0.00437532406,0.03234482524,0.005903243164,0.008731210044,0.03089346834,0.002448029129,0.001802545903,-0.01561236715,-0.02782409337,-0.01360700615,0.0002075370229
9/12/2014,-0.004412119703,-0.0007880407029,-0.0396974605,-0.004617715898,0.001219298644,-0.009727102907,-0.004157324916,-0.007262815702,-0.01066950332,-0.01082896057,0.00003917689347,-0.001210600192,-0.0001763814041,-0.006342115939,-0.01226593012,-0.00683340725,-0.03153940141,-0.02547164917,-0.0104598306,-0.005057558611,-0.02824897809,-0.01093364777,-0.02845844927,0.0000417195921
9/19/2014,0.01191882244,0.01050007424,-0.000002928870293,-0.000660595303,-0.0005279352227,0.004294497315,-0.000234670734,0.0001365850609,0.001476840029,-0.004129195321,0.0004750012242,0.00105904903,0.001032200915,0.002129088733,0.01180017874,0.004584990765,-0.006602917074,-0.01678614522,0.01272033416,0.007583738754,-0.01209920933,0.001517286225,-0.01495559324,0.00001748896009
9/26/2014,0.00919231032,0.01155794251,-0.008415087408,0.008453906128,0.002403698147,0.003703408959,0.001522458842,0.002647081037,0.004198636245,0.002715025601,0.0001125756827,0.0005309755872,-0.006318055014,-0.01348479057,-0.01537727485,-0.0273551431,-0.0282432256,-0.02532033929,-0.01340071715,-0.01131047515,-0.0009868504646,0.01222811384,-0.002513286187,0.00001051643328
10/3/2014,-0.003812786701,0.01347106846,-0.0005451750531,0.002330890873,-0.001763495957,0.002905183051,0.002371379081,0.004654258733,0.006975194962,-0.008196600692,0.00005383448343,-0.000273387716,-0.002758376067,0.006512792648,-0.02659858984,-0.01816235676,-0.02582730885,-0.01892347288,-0.007212998351,-0.006515498484,-0.0185114787,-0.04062433184,-0.009787330085,0.00003616801586
10/10/2014,-0.002472760992,-0.008982856858,0.005223785131,-0.01141939843,0.001456523306,0.001045726586,0.007178843186,0.009793118778,0.01202214596,0.003798332295,0.0004306526835,0.001282860739,-0.002894657182,-0.007778488185,-0.04527821512,-0.02851613219,-0.007028853657,-0.001387185052,-0.03087922096,-0.03884779581,0.02414199241,-0.04368174727,0.001578570085,0.00001539626918
10/17/2014,-0.008995311947,-0.01021919229,-0.01091239591,0.0005462696483,0.001325861082,-0.004451465747,0.00506258593,0.00741087406,0.00904817144,0.002512785645,-0.0004842757143,-0.001775228731,-0.00782118665,0.003705413916,-0.009486916247,-0.004589585172,-0.01278796147,-0.01153813443,-0.01003040957,-0.01430820839,0.01416032718,-0.03577254719,-0.006423613314,0.00002289070438
10/24/2014,0.00681195959,0.007068784055,-0.008612387366,0.01193411071,0.001433101992,-0.001098383784,-0.00171168153,-0.00390775071,-0.005022074883,0.001223755603,0.0005236627025,0.001078297256,0.009420395175,0.009424481592,0.02378233047,0.01346701121,0.007864564947,0.01320242443,0.04141232144,0.05937590913,-0.005811285705,-0.0180060423,-0.007365137102,0.00001066078199
10/31/2014,0.005986668438,0.0117778175,0.01414615509,0.01154673712,0.0008021948697,0.005453222477,-0.00356983136,-0.004868468899,-0.004923081829,0.008393832742,0.0007435053342,0.002142214077,0.002394692271,0.0007312665481,0.02737196082,0.0247804939,0.03244783402,0.03482634007,0.02740729573,0.02874629176,-0.04887034049,-0.008860447945,0.009918493878,0.00003015197204
11/7/2014,-0.002283712185,0.005583428244,-0.02633794043,-0.00009789193828,-0.001430709667,-0.0004912854991,0.001036233295,0.002258286895,0.002536715718,-0.01048527243,0.00064030813,0.001564123028,0.004978283796,-0.001425067754,-0.01529565186,0.004719982275,-0.02785312626,-0.01754289987,0.007736438271,0.0005519201772,-0.001400057175,-0.02346660045,-0.0005130099842,0.00005007748794
11/14/2014,-0.01807106523,-0.005463554772,-0.01758117156,-0.007410779232,-0.001036653151,0.003346058972,0.0001546289834,0.0002173728194,0.0001287166627,-0.002449859059,0.000156311059,0.0004564911845,0.0007447360701,-0.002681305905,-0.001211775858,0.01450008396,0.00340172352,0.02021345708,0.004439581087,0.01549835897,0.01396588173,-0.03598219962,-0.006780476239,0.00002204577149
11/21/2014,0.01002376623,0.0106151509,0.04718626053,0.0169352865,0.001149173734,0.003156331013,0.0005039185157,-0.00003795476637,0.0003054334803,0.005962155845,-0.0002002422443,-0.001036642718,0.000285645559,-0.003653718565,0.04442875305,0.01544751117,0.01376137309,-0.02635361327,0.01211058916,0.00623386681,0.01020019604,0.007781587972,0.01057168916,0.000003224014083
11/28/2014,-0.005532078443,-0.004695593524,-0.02171394214,-0.00769982075,-0.002612720456,0.007978218069,0.003786785388,0.006436234832,0.009442716122,0.00317665745,0.0002979810562,0.0005008293734,0.004005410686,0.0002247861005,0.01775330493,-0.004029961546,0.0006120538309,0.0407171754,0.002367883782,0.020337429,-0.01910943963,-0.1342756184,-0.0437603396,0.00002698287772
12/5/2014,0.009507970556,0.01379891679,0.007170493271,0.00722883532,-0.0006664159519,0.0001843040888,-0.006439968508,-0.008147014907,-0.008346302491,-0.01224124787,-0.0003174262106,-0.001097268442,0.002133185632,-0.009567717815,0.008655548911,0.003174703333,-0.01877423612,0.009453357154,0.004159874675,-0.006042715349,0.01267561387,-0.004686318972,-0.00659169809,0.00003598588099
12/12/2014,-0.005433704129,-0.01427952782,-0.03722762363,-0.02557801758,-0.005159265515,0.002983077505,0.005684766565,0.009935923088,0.01545421432,-0.03563530582,-0.0001318958316,-0.0007777514964,-0.005848171606,-0.0209371146,-0.0640959526,-0.06543959241,-0.04780400555,-0.03069137867,-0.03467565117,-0.0260433953,0.02696591926,-0.1219623329,-0.01275305123,0.00002099826934
12/19/2014,0.0132664864,0.0191835566,0.01929288462,0.01789983186,-0.004562885494,0.003295274585,-0.004604348294,-0.006045666784,-0.006449757946,0.01622137405,0.0004494821184,0.0007542839719,-0.001735471996,0.01055230382,0.02465179861,0.03894820087,0.006886630396,0.0012936848,0.03436354538,0.0196457254,-0.02167758578,-0.02231447846,-0.0190458221,0.00002796806193
12/26/2014,-0.001568794276,0.002575183909,0.00282350253,0.007177305834,0.002419795743,0.001659694827,-0.002933402333,-0.004482228455,-0.006414602178,0.003301529608,0.0003320766511,0.0005372227189,0.0005832593284,0.004799803479,0.0141958024,0.009879142458,0.008794887546,0.007110654987,0.008980267481,0.007546388969,-0.0005845013787,-0.03167020524,-0.02000828272,0.00002419184218
1/2/2015,0.001227052079,0.01631886275,0.007431320079,0.01004852452,0.002118018813,0.007813482837,0.005178965015,0.008527865321,0.01130430147,-0.0003169907016,0.0003417301308,0.001262196221,0.001263618688,0.001225256129,-0.01419804996,-0.009126992082,0.003092292307,0.04420060414,-0.01420873659,-0.01943814404,-0.007613020593,-0.03727389001,-0.02464645554,0.00002825701442
1/9/2015,0.002439946741,0.0135703187,0.03917790623,0.005890846762,0.0002513797412,-0.001968096217,0.006482991095,0.009973026743,0.01281369925,-0.005103658629,0.0004636181738,0.0002841363855,0.001333388422,0.002120351656,-0.03075270733,-0.00708278626,0.008102552646,0.01203318056,-0.006106116731,-0.004009468027,0.02550914764,-0.08217878155,-0.002302106461,0.00004791650192
1/16/2015,0.02324820485,0.02374559539,0.03017880165,0.03051797047,0.0009711067282,0.009246851056,0.006151802925,0.008947117528,0.01186973653,0.0008802683301,0.000604863296,0.0005040988034,0.0007389513642,-0.002965828252,0.05314819037,0.008101125519,-0.00402415112,-0.005165867392,-0.01224854952,-0.01688377405,0.05050746083,0.00682382134,-0.003050501678,0.00006713796628
1/23/2015,0.02112574629,0.03246353955,0.05155625943,0.04332118538,-0.00253916613,0.009592408403,-0.001423490679,-0.001598403084,-0.0006256974823,0.00826421217,0.0008579966753,0.00271516373,0.008392337073,0.004079166181,0.05630753844,0.04347659124,0.03496213025,0.02663851074,0.01620903246,0.03283399402,0.01228624078,-0.07126720066,-0.02105585144,0.00001112115693
1/30/2015,-0.002434171366,-0.007381962924,-0.04371434684,-0.02154968761,-0.002420181265,0.001250853076,0.005139989566,0.008303661669,0.01109636749,-0.0001052758227,-0.00005357882175,-0.0007138413438,-0.001193175482,0.003431290057,-0.008307120389,-0.0122103575,-0.02936278989,-0.02883034773,-0.02752171083,-0.03031993087,-0.01113200132,0.06678460858,-0.002864601359,0.00002125482074
2/6/2015,0.009902724583,-0.002329811004,-0.03542758075,0.003142749634,0.002064308771,-0.0006363879557,-0.009892801211,-0.0144739162,-0.01916131249,0.005835902835,0.000925501963,0.001700076224,0.004711416439,0.009635209399,0.014118171,0.01556926854,0.01801110868,0.005928562128,0.03115512909,0.01934514985,-0.03486626564,0.07151741294,0.01792420367,0.00003156215721
2/13/2015,0.002464613556,-0.006694263106,-0.02297461656,-0.01881054654,0.00157193369,0.0007623329909,-0.001172352781,-0.00299431046,-0.00553683845,0.001779492471,0.0005888536334,0.001565718338,0.003852208538,0.002436257061,0.01454717208,0.00473240024,0.008820298429,0.01107966312,0.02097768922,0.03673626913,-0.006074071395,0.02108725092,0.01776153253,0.00002023746943
2/20/2015,0.001919235749,0.001039007163,-0.008890558531,0.0005695559405,-0.0012334429,-0.001327584912,-0.002420506464,-0.005124269309,-0.008097531113,-0.003254119895,0.0004231414606,0.001173447469,0.004239617733,0.003758782585,0.01245459344,0.007629186925,-0.002085644978,0.005103608371,0.006836332764,0.01346364576,-0.01809142152,-0.04622963244,-0.01669059652,0.000009203942586
2/27/2015,0.0195614991,0.01668611997,0.02970285554,0.008660515802,-0.001306652851,0.009127884296,0.004026333372,0.006911133853,0.01038642025,0.008072004073,0.0004521323143,0.0008860070483,0.00843976426,0.007297282173,0.03107564452,0.00492047145,0.006084188936,0.01018935213,-0.002369696984,-0.0005358927746,0.006805397561,-0.01152165276,0.006907541544,0.0000154171878
3/6/2015,0.006001004323,0.0327261489,-0.04106356219,0.03029844403,0.002069398675,-0.001042510297,-0.006207784172,-0.01090796986,-0.01684060163,-0.007427985679,0.00002915664407,-0.0006907119096,0.002335486645,-0.004117577342,0.005172575803,-0.002892279663,-0.01874045135,-0.02626712617,-0.01535659501,-0.009332146126,-0.04004666731,-0.003014469453,-0.02579808755,0.00001692670794
3/13/2015,0.01285352976,0.03294633381,-0.02351987834,0.01665237818,0.001575909424,0.01420260878,0.00451126307,0.00716682456,0.010443688,-0.009938185682,0.00004373369098,-0.0003177881942,-0.002057418703,-0.005512492597,0.01066732747,-0.02327387342,-0.03235760623,-0.005938970176,-0.00803904974,-0.01916948667,-0.009634331969,-0.09614996976,-0.03167330559,0.00003123984469
3/20/2015,-0.0159284179,-0.02977788605,-0.02228064278,-0.02272207791,0.009379624896,0.00001328212964,0.006210045859,0.01034869727,0.0142140176,0.0146789823,-0.0002915451895,-0.0009536676468,-0.005110440889,0.0004478192418,0.01910834571,0.04325873788,0.03208327188,0.03007198868,0.02669659258,0.03328906811,0.02783337801,0.01962533452,0.02016649296,0.00002569367926
3/27/2015,-0.01105380778,-0.006164907464,-0.009826425617,-0.001000698735,-0.001005657123,-0.004043293289,0.0008179812414,0.0001265835946,-0.0008390427925,0.006808700834,0.0001798386313,-0.000409673057,0.002401760315,0.002795047598,-0.01206400521,-0.02331671545,-0.01100166298,-0.005918057663,-0.02201454379,-0.0281881576,0.01290735769,0.0688976378,-0.00181123205,0.00001358681689
4/3/2015,-0.002742745555,0.0007985144924,0.03538956993,-0.001451964961,0.003958169619,0.002316588895,0.002681690299,0.003652242287,0.004171271995,0.010121787,0.0006123133295,0.001106172682,0.003316422501,0.002431278411,0.01089890442,-0.002660245867,0.03809342314,0.06124595058,0.003229516398,-0.003890039399,0.0001659378277,0.005524861878,0.003419708308,0.00001808647845
4/10/2015,0.01268889215,0.02621816041,0.0530194382,0.04286656914,-0.001774194066,0.001224173818,-0.001518406961,-0.002415799582,-0.002807954734,0.01018150921,0.000446812334,0.001486516028,0.005318587389,0.007639626776,0.02731557013,0.03797366408,0.04087744101,0.1008870066,0.0173941845,0.02456345056,0.003080782582,0.05087505088,-0.002342911589,0.00001797002837
4/17/2015,0.003656021445,-0.01870551379,-0.005268956348,-0.012672818,0.002066870083,-0.001140956473,0.004332778735,0.006643763194,0.008497157041,-0.001725738152,-0.00007281730139,-0.0002024058515,-0.003302457289,0.002273220011,-0.03671891565,-0.01256429015,0.008331476196,0.0265089101,-0.009814446628,-0.01588029187,-0.001244783104,0.0793958172,0.02360075358,0.00004090357833
4/24/2015,0.008630247615,-0.006079775681,0.02647330197,-0.009930967516,0.001022475193,-0.002375193627,-0.0005601491244,-0.002129717105,-0.00434180605,0.008803405145,-0.00004369356248,-0.0009407823181,0.0005667657296,0.002430989268,0.01220086383,0.01228636376,0.01762511948,0.01033114831,0.01772055121,0.04250632899,-0.02335628036,-0.003408683172,-0.00224319626,0.000008563564275
5/1/2015,-0.02059372349,-0.03120994496,-0.04723873414,-0.03126060125,-0.0008073632814,-0.01127151072,-0.003475460815,-0.006306861803,-0.009341405271,-0.008856184209,-0.00054376587,-0.002590580934,0.0006899005817,-0.001021092165,-0.02573060844,-0.01147557951,-0.01330539638,-0.00563417741,-0.004228969441,-0.01272312641,-0.0004253801378,0.06480648065,0.01780381256,0.00001872356494
5/8/2015,0.008963211861,0.002323479697,0.01634673833,-0.01077736876,-0.0004629841374,-0.01356610278,-0.001243478963,-0.003145808435,-0.006307227604,0.002920323124,0.0001457308158,-0.0004421799872,-0.002764956893,0.000786824007,0.01306095903,0.009711079493,-0.01019822733,-0.02845720158,0.004444161785,-0.004555870701,0.01263521804,0.004057480981,0.00676987175,0.00003448554833
5/15/2015,-0.004428060117,-0.02193052027,-0.0258284748,-0.0180914046,0.0009368331987,-0.006709652864,0.001906897351,0.00164562654,0.001090100163,-0.002520679714,-0.000009713972092,-0.000530053643,0.002725321108,0.0003664672375,-0.01800524107,-0.01054723015,0.008495537977,0.006433384047,0.003841828533,0.007993675216,0.03107548203,0.005051355447,0.01196934081,0.000007111673388
5/22/2015,0.02390097171,0.03966240484,0.008150249758,0.0355727913,0.001958530797,0.0009949817637,-0.003765036287,-0.005200552789,-0.00640977162,0.0004502214799,0.0004128478243,0.001076619415,0.00172001495,-0.0001349647852,0.03322952203,0.01102271728,-0.004912877049,0.006766581724,0.002085805034,0.007312833103,-0.01745053301,-0.01122466075,-0.02697320146,0.00000783729861
5/29/2015,-0.01019421808,0.002720259364,-0.02147402749,-0.001135460333,0.0004194365622,0.003667991934,0.004326523059,0.007237455714,0.01022290815,-0.004369538077,0.0002281863554,0.0008524028599,-0.0001702571608,0.00159408499,-0.02826368317,-0.006448973699,-0.03175252957,-0.02159333038,-0.00840536145,-0.004175689069,-0.01253168202,0.02168756354,-0.01519260749,0.00001288790115
6/5/2015,-0.01272365501,-0.01152837379,0.002477378001,-0.01424947424,-0.0004888707885,-0.02239955221,-0.008889600506,-0.0159977811,-0.02307759025,-0.01487205657,-0.00121348031,-0.004923010797,-0.005728136345,-0.007392080032,-0.01676567129,-0.0249479746,-0.02080073631,-0.007351759014,-0.00651499366,-0.006891361243,-0.01823848618,-0.01940298507,-0.00694130059,0.000005108651734
6/12/2015,0.00551108507,-0.01332131954,-0.003278033764,-0.0163872744,-0.0004763017848,-0.003931467904,0.0006631510895,0.0009448511943,0.001615738707,-0.003936949604,-0.0003887854828,-0.001107858194,-0.00427439191,-0.001934055541,-0.001170986624,-0.001669959455,-0.00224429038,-0.003342364097,0.001225352298,-0.005224488155,0.00950186523,0.01403686792,0.003342783438,0.000006414808327
6/19/2015,0.0129721003,-0.007403538065,0.001768132128,-0.00593160851,0.0002258506038,0.00191138492,0.006079947686,0.008800822394,0.01048767318,0.004086241995,-0.000879969274,-0.002370322916,-0.010056651,0.0006190976351,-0.01310089072,-0.01083652955,-0.004324372251,-0.0421043301,0.007769410349,0.0133885851,0.01925018098,-0.005837224817,-0.007412938242,0.00001741565749
6/26/2015,0.007666838112,0.01646527923,0.00881263961,0.0196609009,0.0003835390485,-0.001968691735,-0.00503012219,-0.009706345984,-0.01542110517,-0.001050699973,0.0002724954746,-0.00006822842878,0.009870464023,-0.002477632866,0.04825743406,0.006735290134,0.008503150102,0.007487777418,-0.00369837124,-0.006456960392,-0.02387835743,0.0003355141755,0.01298538693,0.00001735730301
7/3/2015,-0.005751502518,0.0049424993,0.006002246337,0.005225106788,0.0009212613677,-0.0004154899282,0.004218428203,0.006293541362,0.007354484185,0.002014725271,0.0002772859061,0.001340579419,-0.004550213417,-0.001237721295,-0.04917629237,-0.02461220309,-0.01373937038,-0.03364740641,-0.01136171231,-0.01134786156,-0.008267378771,-0.04527922187,0.00724896348,0.00001677650001
7/10/2015,-0.008252864945,-0.004574120158,-0.01018410125,-0.002773234972,-0.0002239059595,0.001827802069,-0.000724947338,-0.001156969588,-0.001280902466,-0.001034905897,-0.0009240301331,-0.002781786115,-0.001827669519,-0.003788314799,0.02529225499,0.0133929715,-0.03224027705,-0.05212549405,0.0002709486796,-0.00298687642,-0.003627108986,-0.07359915686,-0.02484273272,0.00001262570082
7/17/2015,0.03738308209,0.03110313832,0.02461279828,0.0301248578,0.0002919427792,0.01193985008,0.0003850660953,0.00209462186,0.004966242966,0.0007399843123,0.001426269648,0.004915871472,0.01158292624,0.0006606540009,0.04029111925,0.01524007295,0.01151915075,0.01225015041,0.0242309783,0.05462368715,-0.02223894794,-0.03507773986,-0.01778340189,0.00001393163191
7/24/2015,-0.02033813452,-0.01411711559,-0.06087426726,-0.02012762603,0.0002654704504,0.006404122158,0.001603024524,0.003522351283,0.005927368245,-0.004066904272,0.0005930275515,0.002287917635,-0.0005572187138,-0.01009695611,-0.01916279471,-0.02847512161,-0.03280556683,-0.009468540012,-0.02186590736,-0.02235757402,-0.04190583272,-0.05698565534,-0.04387312604,0.00002165177628
7/31/2015,0.007518834786,0.0002627470982,-0.01646012559,-0.004681462799,0.0003269536078,0.00428772089,0.002853141104,0.00495660283,0.005823145627,0.005301140413,0.0003060540404,0.0008540152685,-0.001512252892,0.004385515195,0.0001903637852,0.01770056301,-0.009028253857,-0.0378861748,0.01185668091,0.006918895197,0.008380820432,-0.01812877683,-0.01612655984,0.00002170935389
8/7/2015,-0.006435819744,0.001996898763,-0.02013244057,0.002582161726,0.0003044709278,-0.00255907569,-0.001697302011,-0.0003694257668,0.002026812904,-0.005716311428,0.0006119208,0.001263980542,-0.003233458633,-0.00801530757,0.01107559957,0.00475543873,-0.01792878582,-0.0003551474728,-0.01176703116,-0.01499856066,-0.000914400793,-0.06897283531,-0.01419439611,0.00002452407193
8/14/2015,-0.00366221889,-0.0130587453,-0.00343569322,-0.02941746755,-0.02735809263,0.001532051832,-0.0000636653463,-0.0005546059913,-0.001299236227,-0.002287785602,-0.0001310456961,-0.0003026537959,0.000201373735,-0.005960445603,-0.0403447447,-0.01977227948,-0.0231274791,-0.01173269557,0.007326053947,0.002358144104,0.01700018682,-0.03122863004,-0.001377101434,0.00003354926854
8/21/2015,-0.0207168584,-0.02424157198,-0.02676009779,-0.0337823422,0.001435744283,0.0006164037402,0.005915844621,0.009043626197,0.01173895615,-0.009782608696,-0.0004902722224,-0.0006891441865,-0.006365789464,-0.007637466804,-0.06982871007,-0.05461893992,-0.05932516606,-0.07219640509,-0.0571136386,-0.07360123812,0.04215046726,-0.05317647059,-0.02822745318,0.00002191076815
8/28/2015,-0.001303754126,0.01805993037,-0.002766326406,0.01649669549,0.0016075654,-0.007718072348,-0.003092302966,-0.005386524292,-0.008856735479,0.006300467648,-0.000849898255,-0.003153115445,0.0005083996463,0.002761307242,0.01211112517,0.009975472197,0.01010678115,-0.02962689952,0.009470646356,0.03141326829,-0.02207729497,0.1237574553,0.01768809906,0.00001155005915
9/4/2015,-0.01050548635,0.004405975176,-0.06140994614,-0.007357300093,0.006791708122,0.003636193023,0.002133245284,0.003745312054,0.005307770032,-0.00008965661516,0.0004471837147,0.001051697111,-0.001366090037,0.002757521381,-0.0323549022,-0.03268558151,-0.03793739432,-0.05269718838,-0.03356136513,-0.03335550104,-0.01110988257,0.01835471031,-0.009719342106,0.00002034295966
9/11/2015,-0.001272445734,-0.01806613502,-0.02332199763,-0.02791592016,-0.001628318757,-0.0000262449488,-0.0004216319925,-0.001364005029,-0.002878781269,0.001225416941,0.0000194340796,0.0001438072982,0.0001069293934,0.004562289578,0.002416615182,0.01343040762,0.01876402959,0.04677701244,0.02133983366,0.03309874183,-0.01614059379,-0.03083604777,0.00494296492,0.00003232752648
9/18/2015,0.01077742416,0.003726236098,-0.0118465638,0.001746456007,0.002738114538,0.003088104711,0.002748030579,0.003641523567,0.004791208421,0.01073166363,-0.0001700448919,-0.001501771371,-0.002108864605,-0.005462580612,-0.009608457425,-0.002206285603,0.03459219681,0.03040659988,-0.001250431929,0.0001452617603,0.0312695571,0.001120322653,-0.01348974662,0.000003424169489
9/25/2015,-0.01346205269,0.009384752418,0.003864341614,-0.0103178749,-0.0006272098586,-0.00006876728398,-0.0005439040068,-0.0008931144562,-0.002420756811,-0.02065950943,-0.001282842468,-0.002572051441,-0.01358510921,-0.01445126082,-0.01360069805,0.0008865714954,-0.0486386458,-0.03654352053,-0.01354113853,-0.02292350951,0.006855001842,0.02282900627,0.008743012429,0.00001302921047
10/2/2015,-0.0002518759968,-0.001330594981,0.01251725954,0.002956183669,0.00351279108,0.009599659473,0.007165406299,0.01096000442,0.01441393174,0.004237160349,-0.001196911385,-0.0006456735859,-0.005674433587,-0.0177972582,-0.007516546042,0.003671489047,0.01925098413,0.02281316159,0.01095631986,0.01010949786,-0.007856342872,-0.003501094092,-0.006811745855,0.00001683038667
10/9/2015,-0.004499167902,-0.01258007419,0.03370530643,0.07850592074,0.002510537534,-0.004777595372,-0.004096669392,-0.005876878889,-0.0072843343,0.01785312092,0.001427297925,0.001717558018,0.01394120661,0.02702016399,0.05271266307,0.0471103434,0.06920857478,0.04948349905,0.03304428528,0.02403285334,0.0169810665,0.08981115503,0.03546422062,0.0000126806124
10/16/2015,0.008361209871,0.0008854767724,-0.03717317938,-0.005206341926,-0.0007789924169,0.004243961368,0.002479663203,0.00410472249,0.005646896218,0.007892252316,0.0004232011519,0.001514307805,0.00280117248,0.0006775457319,0.004767563087,-0.005943920144,0.007131554725,0.02367654649,0.009250570425,0.015700883,0.02353136971,-0.04775337497,-0.01345919717,0.00003313747307
10/23/2015,0.02181785655,0.0301339893,0.04568315802,0.02390343988,0.001268062614,0.005539207124,-0.002225905677,-0.003776286242,-0.004927536308,-0.0006293634647,0.001526769521,0.003464041568,0.005916414438,0.006021956006,0.04956167699,0.01167294017,0.003866326114,0.006518235755,0.02088386891,0.04178504049,-0.01715857784,-0.07638595006,-0.02603039534,0.00003928778614
10/30/2015,0.008835545478,0.001098334648,0.008897835406,-0.001917519168,0.006067361279,-0.0009859422773,-0.003541802363,-0.004918320494,-0.005042445166,-0.002138254247,0.000665122805,0.0009168350853,0.005310764426,-0.0008862724864,-0.002032476643,-0.01260926604,-0.02376217458,-0.02434770164,0.002245864567,0.005350458144,-0.01840349429,0.06735395189,-0.0002001225894,0.00002228348181
11/6/2015,0.0001811278282,0.02487373002,0.05118773486,0.03642314467,-0.004900402372,-0.01172192132,-0.007516862009,-0.01114647179,-0.01350491596,-0.000132092641,0.0002716943051,-0.0006013708068,0.005546478316,-0.003527273004,0.01467624881,-0.000322583897,0.005602810863,0.01909695164,0.01024273312,0.01256229792,-0.04687208441,-0.04936681691,-0.02509810829,0.00001494236642
11/13/2015,0.009168462175,-0.002758806789,-0.02121570519,-0.008789769257,-0.002325922866,0.008694122657,0.002858846713,0.00364789674,0.003824420058,-0.007251376147,0.0009167192123,0.003060468156,-0.00186534538,-0.01399552893,-0.03052275563,-0.03539483901,-0.03655763821,-0.02894078699,-0.03564270159,-0.04356998839,-0.005884266101,-0.08015353353,-0.03286693432,0.00002347222099
11/20/2015,0.008974991382,0.01196386896,0.05301199096,0.01407318867,-0.0007415344183,0.007364047163,-0.0001393530781,0.0008110939041,0.00184775662,0.01114873357,0.0009207255317,0.002137380319,0.00442022426,-0.005359790612,0.02787312062,0.0364134355,0.02730821861,0.01491555572,0.0333727067,0.04091856823,-0.004807379256,-0.008591065292,-0.01224991872,0.00002065739071
11/27/2015,-0.005389375114,0.005164010777,-0.02885897241,-0.00188975596,-0.000411100357,0.002828966019,0.001347545961,0.002775113455,0.003452685147,-0.001111354829,0.000740744327,0.001736386413,-0.002605576734,-0.001340587128,0.01058220376,0.006854938763,-0.02016981714,-0.03507955199,0.0008438844548,-0.001257479689,-0.01867449691,0.03268135677,-0.004018500824,0.00002321007189
12/4/2015,-0.02104886701,-0.02613630994,0.0007456479274,-0.02885550147,-0.00007529145078,-0.01430825968,-0.001869761697,-0.003491708027,-0.003801805831,-0.00995476438,-0.001828719606,-0.005314896749,-0.003964118894,-0.0007409974666,-0.04524406656,-0.02134646633,-0.01686344209,0.004654330798,0.001172084696,0.007617832844,0.02641447454,-0.04171661472,0.007465207988,-0.0000320001439
12/11/2015,-0.00362095669,-0.009963968335,-0.03866502273,-0.01659524187,-0.006627765853,0.008758907834,0.005381817664,0.008338019663,0.0107563632,-0.008871933638,-0.0002229503112,0.001647151502,-0.01287613306,-0.0237607666,-0.03816432814,-0.04555272344,-0.04749213865,-0.04405838041,-0.03744205972,-0.0378609959,-0.007747504242,-0.1088316237,-0.04013630088,0.00002706898431
12/18/2015,-0.009591780179,0.01139023489,-0.01394152496,0.01548631001,-0.002393797156,-0.001231843593,-0.004021987325,-0.004473782029,-0.004893908705,-0.002342269764,0.00009210870767,-0.0006236172182,-0.001600865653,-0.00976465549,0.01795333314,0.01687705788,0.021284154,0.01946395327,-0.003068028946,-0.005011059902,-0.009947611376,-0.02498596294,-0.01237019015,0.0000004061688341
